FunctionID_f,AvgServiceTimeMillisec,Invocations30Days
9249,123,144
9250,1868,61
9251,271,1443
9252,544,11
9253,283,287
9254,5996,1436
9255,139,360
9256,1060,4
9257,45030,1
9258,15,2
9259,2,11481
9260,1749,2299
9261,244,55
9262,26238,4
9263,292,2
9264,1180,23
9265,501,3
9266,240,3
9267,18199,1
9268,302217,266
9269,15,3
9270,56,4607
9271,415,1
9272,201,1
9273,1219,1
9274,1,1440
9275,4620,1
9276,300052,1
9277,2139,13
9278,144,1440
9279,31,1
9280,110,326
9281,31943,1
9282,2382,1
9283,100191,1
9284,16,3
9285,11,1152
9286,17263,21
9287,109,302
9288,1,288
9289,846,1
9290,1852,1437
9291,189,1
9292,119,12
9293,116,1440
9294,6814,1
9295,1,1
9296,102,4
9297,1303,1
9298,3057,287
9299,586,3
9300,16,173315
9301,1748,24
9302,10112,1
9303,480,98
9304,15,1
9305,1394,2
9306,300120,1
9307,139,288
9308,1,1
9309,3,11457
9310,4510,48
9311,1353,10
9312,1581,288
9313,6826,1
9314,5974,1
9315,1001,1
9316,32630,874
9317,672,2
9318,1,288
9319,169,2
9320,1012,81
9321,115,7
9322,23,13
9323,410,2
9324,2886,89
9325,147,288
9326,2264,8
9327,32,1438
9328,10500,1
9329,1033,720
9330,404,1
9331,157,130
9332,6885,1
9333,1106,44
9334,12481,38
9335,1005,1
9336,1,360
9337,18781,1678
9338,13,1440
9339,212,480
9340,3638,10
9341,143,720
9342,64,4
9343,1,1440
9344,190,288
9345,244,144
9346,32,288
9347,1155,1440
9348,11,1
9349,123,599
9350,14703,288
9351,2119,1
9352,2,882
9353,240,288
9354,899,1
9355,4273,110
9356,88,288
9357,245,360
9358,20,286
9359,1,61032
9360,365,15
9361,1013,1
9362,10462,42
9363,3728,24
9364,1844,2
9365,48,28
9366,1,1
9367,103,24
9368,586,2
9369,1291,1440
9370,3144,4
9371,1032,167697
9372,1242,1
9373,4,146
9374,2564,1
9375,1070,1440
9376,10205,4
9377,38,2372
9378,175,288
9379,1475,66
9380,28,1
9381,515818,23
9382,1096,24
9383,11,4
9384,157,1396
9385,9703,6
9386,1214,216
9387,112,46371
9388,213397,1
9389,97,24
9390,581,3
9391,1508,720
9392,531,34
9393,299,7
9394,10059,1
9395,1901,114
9396,125,1
9397,188,90
9398,316,2435
9399,156,15621
9400,2996,1
9401,103,102
9402,65,1434
9403,36,7939
9404,1196,28
9405,1,1
9406,234,1
9407,4789,86
9408,2595,17
9409,1,1
9410,194,96
9411,2612,1
9412,10324,48
9413,72351,1
9414,1922,2
9415,610,24
9416,844,2
9417,23,288
9418,1016,1
9419,209,123
9420,2531,1
9421,15328,2860
9422,16529,1
9423,112,26
9424,1220,385
9425,154,288
9426,12,389
9427,1064,42
9428,1,13057
9429,1579,16
9430,79046,24
9431,1297,22667
9432,20886,1
9433,100,4
9434,109,12
9435,76,1482
9436,4517,1
9437,174,3
9438,3500,151
9439,12,1
9440,952,1440
9441,1027,144
9442,1909,1
9443,1,1
9444,128,1
9445,100,4798
9446,261,38
9447,12817,1
9448,1015,2
9449,18507,1421
9450,49,289
9451,19,1
9452,845,10
9453,6747,47
9454,1056,96
9455,148216,96
9456,3763,1
9457,7062,1
9458,113369,1
9459,1128,1
9460,4279,99
9461,142,186
9462,936,1
9463,1149,96
9464,11106,1
9465,836,1440
9466,3042,24
9467,44,6
9468,69129,2
9469,3805,48
9470,10108,96
9471,1144,4
9472,147,2
9473,103994,1
9474,10,434
9475,32,8640
9476,1462,12
9477,1265,1
9478,4368,144
9479,1052,1
9480,11,3504
9481,1040,13
9482,10169,7
9483,762,1
9484,2379,1
9485,35,286
9486,83,96
9487,921,2
9488,66,24
9489,19,2
9490,1033,406
9491,1859,1
9492,33403,179
9493,840,1440
9494,1,1439
9495,22,38606
9496,4834,1
9497,11190,96
9498,300081,1
9499,3415,24
9500,1087,185
9501,155,1
9502,1050,63
9503,10,1500
9504,11,1
9505,10507,1
9506,1,1
9507,8,24
9508,28,363
9509,1100,1
9510,1,1
9511,21,1
9512,1,358
9513,11,112
9514,1,288
9515,117,287
9516,1941,1
9517,4924,1
9518,2971,1
9519,54145,1
9520,1,288
9521,41442,2510
9522,13716,8
9523,8574,1
9524,1544,4
9525,119,1
9526,1312,289
9527,15,2
9528,10362,1
9529,9614,1
9530,1,1
9531,1011,1
9532,192,1440
9533,10,1440
9534,1019,2
9535,1091,10
9536,1,1
9537,156,273
9538,17759,986
9539,8917,1
9540,1282,1
9541,81,7
9542,14,1
9543,106,300
9544,1,666023
9545,935,289
9546,1037,1108
9547,20,2
9548,142,288
9549,35,15559
9550,815,4
9551,1,1
9552,210,380
9553,112,120
9554,112,1750
9555,160,1440
9556,145,20
9557,1069,2
9558,105,20
9559,556,6
9560,677,1
9561,222,435
9562,113,1483
9563,1111,144
9564,258,1
9565,194,480
9566,502,72
9567,39,13911
9568,968,1
9569,113,4
9570,15,1
9571,234,4858
9572,141,1
9573,512,1
9574,165,288
9575,777,288
9576,3050,289
9577,27,1430
9578,225,31
9579,1598,15
9580,121139,2
9581,2191,288
9582,10987,4
9583,1293,651
9584,1,12043
9585,97,1440
9586,14221,3
9587,74,8640
9588,171,1
9589,1,34466
9590,187,288
9591,1047,41
9592,19,2881
9593,6573,1
9594,15,1
9595,18,29559
9596,2511,1
9597,135,1
9598,4052,23
9599,92686,1
9600,114,3617
9601,1084,6
9602,1886,52
9603,1,480
9604,60112,288
9605,1674,7
9606,3241,1
9607,24220,2
9608,3144,2
9609,14,2
9610,136,196177
9611,399,682
9612,1112,73
9613,4456,1
9614,217,146
9615,1352,37
9616,16127,1313
9617,1215,342
9618,140,1
9619,1132,1
9620,27,288
9621,10372,48
9622,4516,217056
9623,1844,288
9624,9316,110574
9625,94,1440
9626,101,1
9627,3068,4
9628,119,854
9629,10077,48
9630,1078,1
9631,1090,135
9632,19,2
9633,1316,3687
9634,10697,1
9635,2116,1
9636,25374,36
9637,1298,1
9638,1,1440
9639,8631,16
9640,1347,3
9641,104,2
9642,230,144
9643,3008,288
9644,42677,1
9645,136,6
9646,2137,144
9647,134,66
9648,1324,96
9649,11330,27
9650,8172,4
9651,2546,1
9652,10884,105
9653,1268,1442
9654,1297,1
9655,1092,3
9656,1738,11
9657,1576,1
9658,313,288
9659,17,8643
9660,52613,2
9661,1154,8
9662,1053,12131
9663,215,288
9664,1699,3337
9665,26,3
9666,18734,24
9667,317,204
9668,488,288
9669,1,1
9670,2849,29
9671,138,189
9672,1286,3
9673,143,1
9674,1,1
9675,6927,288
9676,105383,77
9677,15,1
9678,543,333
9679,1810,24
9680,197,1
9681,279,184
9682,9327,1
9683,1239,1
9684,138,288
9685,16,4
9686,19,1
9687,134,1440
9688,2275,1
9689,12828,1
9690,141,34488
9691,41627,1
9692,1892,32
9693,10,1
9694,20,4
9695,989,72
9696,1191,4
9697,1108,48
9698,222,360
9699,102,2
9700,1202,18
9701,10596,54
9702,861,1855
9703,293914,1
9704,163,480
9705,1,1440
9706,2455,1
9707,1109,1
9708,2212,1
9709,29,1
9710,1069,562
9711,1054,1981
9712,1149,1954
9713,7843,288
9714,1387,3
9715,3942,95
9716,10944,480
9717,1,288
9718,1488,1
9719,4064,1
9720,857,14
9721,3845,82759
9722,1224,24
9723,1,1
9724,51,1
9725,198,73
9726,16974,24
9727,21541,18
9728,105,158
9729,16,1
9730,1276,1
9731,877,1
9732,15235,17
9733,1693,144
9734,136,289
9735,348,288
9736,142,24
9737,22730,3
9738,1176,44
9739,2303,16
9740,40906,5
9741,111236,1
9742,75,499
9743,19,1
9744,18245,393
9745,2015,2
9746,257,1890
9747,1341,288
9748,409,46
9749,472,24
9750,19329,24
9751,740,165
9752,18102,144
9753,284,1
9754,1178,5
9755,78084,1
9756,1,288
9757,3852,1
9758,312,1
9759,14844,20
9760,1563,96
9761,251,546
9762,24,582
9763,18456,72
9764,5965,2
9765,31,1
9766,1,1
9767,110,1
9768,843,4
9769,551,288
9770,19,1
9771,1100,3150
9772,485,9
9773,118,14
9774,10945,3
9775,29,1
9776,12925,1
9777,154329,5
9778,106,338
9779,15267,4
9780,279,1440
9781,1466,1
9782,242,13954
9783,1256,11004
9784,1100,20
9785,5403,1
9786,1069,144
9787,227,1440
9788,797,44
9789,17,1
9790,263,96
9791,1,358
9792,319,1535
9793,11,283978
9794,293202,2
9795,108,360
9796,249,492
9797,10816,1
9798,1,1
9799,111,480
9800,1,1
9801,1723,1
9802,1739,1
9803,1289,1
9804,148,1
9805,11,381
9806,3222,1
9807,189,168
9808,1,258021
9809,84,11462
9810,100,1
9811,32882,63
9812,1220,1
9813,11496,9
9814,1033,1
9815,3353,336
9816,16604,32
9817,268302,6
9818,391438,1
9819,112,24
9820,198,14897
9821,11905,210
9822,2611,3312
9823,1632,1
9824,21159,24
9825,16835,6700
9826,45,21600
9827,101,281
9828,1056,383
9829,180,735
9830,11608,48
9831,2714,1
9832,15,1
9833,136,1
9834,1096,1
9835,2001,24
9836,357,288
9837,1080,1
9838,228,24
9839,4574,2
9840,1038,2
9841,13733,1
9842,1,720
9843,238,946
9844,1,288
9845,5227,159
9846,1086,48
9847,1153,1
9848,128,24
9849,1222,2
9850,11622,956
9851,1005,103
9852,2004,24
9853,1670,1440
9854,10410,27
9855,1,2
9856,1,2879
9857,139554,1
9858,728,360
9859,11339,1
9860,375,21
9861,30,3529
9862,19,1
9863,1,360
9864,10947,1
9865,102,1
9866,170,1
9867,1024,1
9868,17748,2
9869,16864,1
9870,169,2867
9871,6798,24
9872,13932,1
9873,3548,116
9874,110,1152
9875,4777,1440
9876,2182,5750
9877,61273,145
9878,12213,19
9879,11117,16
9880,1,1437
9881,52,1
9882,1237,1
9883,109,1
9884,6053,4
9885,311,288
9886,104,10
9887,1,7200
9888,4497,3
9889,171,286
9890,29400,1
9891,2451,103
9892,8,268
9893,17506,2
9894,49,288
9895,1984,1
9896,1066,1
9897,1,288
9898,109,1
9899,100496,27
9900,100030,1
9901,1924,1
9902,170,1437
9903,2507,679
9904,426,194
9905,13,89
9906,48107,44
9907,113,1
9908,7309,60
9909,364,720
9910,10237,55
9911,1151,127
9912,1071,32
9913,1,4319
9914,397,240
9915,435,96
9916,101,13
9917,1054,288
9918,42985,41
9919,220180,29
9920,34999,96
9921,1,144
9922,137094,24
9923,1043,1
9924,136,163
9925,6151,4358
9926,11368,86
9927,71254,48
9928,155942,1
9929,166,288
9930,1247,5
9931,131,307
9932,31,1
9933,471,1
9934,1182,28
9935,112,256
9936,17,1
9937,56820,1
9938,263,144
9939,3348,1
9940,1111,5177
9941,23,2
9942,140,1
9943,102,1139
9944,583,1
9945,17076,3
9946,36,84558
9947,1035,8
9948,14,2
9949,1168,9
9950,1,61520
9951,12,11510
9952,2449,288
9953,16478,44
9954,19824,3837
9955,1084,288
9956,10222,407
9957,27,360
9958,57,8590
9959,11505,1
9960,106,8
9961,4645,1
9962,141,86
9963,1,1
9964,28,83863
9965,912,1440
9966,2536,48
9967,146,235
9968,1608,41
9969,1719,1
9970,1000,46
9971,25404,5
9972,183,55
9973,44,690
9974,1,360
9975,1,2881
9976,312,1
9977,1,288
9978,7276,1437
9979,783,480
9980,23166,6
9981,121,288
9982,137,1
9983,260,35405
9984,602,16
9985,456,2
9986,403,2546
9987,22,99
9988,1,1440
9989,16439,24
9990,1493,1
9991,1278,1
9992,237,288
9993,239,88
9994,1,1
9995,1099,1
9996,600084,6
9997,10,265
9998,16850,24
9999,181,288
10000,237,288
10001,1982,1524
10002,551,1
10003,604,96
10004,1536,3
10005,220,288
10006,44667,15
10007,1271,2
10008,14264,1
10009,1027,288
10010,1055,192
10011,1302,1
10012,7267,64
10013,39,1507
10014,1,1
10015,15126,1
10016,1202,1
10017,298,194
10018,241,26
10019,1014,95
10020,1961,105619
10021,115,135
10022,180,288
10023,193,48
10024,14172,6
10025,61259,1
10026,76,288
10027,17139,1
10028,10,155978
10029,260,24
10030,1,1440
10031,1553,1
10032,13179,98
10033,15,1
10034,14,9
10035,27651,144
10036,4731,1
10037,18948,24
10038,132,42
10039,23374,1
10040,46,1
10041,2315,7
10042,4360,1
10043,260,7
10044,354,5
10045,1265,2869
10046,397,3
10047,30,1
10048,132,2
10049,1433,24
10050,13,24
10051,1239,6
10052,64,1200
10053,4128,576
10054,1696,288
10055,124,288
10056,12991,44
10057,2926,1440
10058,183,4
10059,1,1
10060,34117,1
10061,11187,288
10062,1217,1
10063,473,292
10064,32,15295
10065,263,190
10066,18,1
10067,3976,1
10068,188,37
10069,5,3
10070,15590,7
10071,32049,939
10072,375,24
10073,1,165
10074,6703,1
10075,1,3
10076,1409,433
10077,140,288
10078,4569,1
10079,3479,24
10080,125,288
10081,13282,1
10082,160,1440
10083,11206,6
10084,664,2
10085,1441,96
10086,1986,288
10087,110,1
10088,1713,171
10089,18532,5
10090,130,114
10091,2183,113
10092,1715,1
10093,56,313
10094,100059,1
10095,2209,24
10096,103,42
10097,71778,1
10098,1133,1440
10099,1120,144
10100,1090,6
10101,71,119
10102,938,1
10103,15558,1
10104,38480,1
10105,31,1
10106,16653,1
10107,28,1000
10108,3937,14
10109,446,6
10110,227,34
10111,6904,94
10112,1922,1
10113,165,356
10114,27411,1
10115,27608,1
10116,210,1440
10117,5,288
10118,1374,1
10119,218,1
10120,11147,1440
10121,1,288
10122,1036,12
10123,708,13
10124,288,42
10125,6465,4
10126,1257,1
10127,504,96
10128,111,10
10129,125,2
10130,17887,20
10131,1014,1
10132,1060,48
10133,4404,1
10134,231,1440
10135,3396,720
10136,74,2
10137,21,91778
10138,15,1
10139,6107,288
10140,184,240
10141,1026,1
10142,1021,3
10143,2876,3
10144,120,2
10145,2768,1
10146,195,1440
10147,216907,8
10148,21652,1
10149,299616,239
10150,1,1440
10151,1230,23
10152,115263,1
10153,1734,1
10154,1503,14
10155,28,23214
10156,1640,1
10157,5075,14
10158,6438,4300
10159,15,6
10160,1,1
10161,503,1
10162,28,1032
10163,34,22113
10164,155,5
10165,1,1
10166,23,24
10167,1,1
10168,16,1
10169,1155,39212
10170,17711,24
10171,1,2879
10172,140,48
10173,857,3
10174,382,418
10175,475,480
10176,897,2
10177,3645,22
10178,357,11
10179,11683,39
10180,1010,1
10181,167,4
10182,11827,96
10183,2234,1
10184,1295,8
10185,10569,1
10186,111,22
10187,279,2
10188,1556,1
10189,1040,1
10190,1688,1664
10191,1035,65
10192,15,1
10193,1226,288
10194,20447,1
10195,51,288
10196,29,1
10197,1303,1
10198,124,3
10199,870,11
10200,3455,1
10201,5032,11
10202,26721,288
10203,124,1
10204,392,3
10205,118,2
10206,39,48
10207,1283,1
10208,1,1
10209,11292,16
10210,1586,481
10211,120,9
10212,2794,288
10213,11364,205
10214,371,14
10215,1066,288
10216,1139,1
10217,529,964
10218,72,349
10219,546,1
10220,205,288
10221,1241,1
10222,15,2
10223,2054,288
10224,1455,2
10225,1,1440
10226,10085,1
10227,9497,720
10228,446,986105
10229,91,17
10230,17276,6
10231,3218,5
10232,112,24
10233,10070,1
10234,124,431
10235,165,288
10236,1941,24
10237,187,217
10238,11,1
10239,109,481
10240,16310,96
10241,106,1406
10242,97,102
10243,606,288
10244,2692,1
10245,375,309
10246,350,5
10247,27147,1
10248,1333,1
10249,15626,1
10250,10,288
10251,1007,1
10252,2298,36
10253,1,720
10254,30,46148
10255,181,11902
10256,1160,170
10257,1391,198
10258,67,86643
10259,352,3
10260,2000,1
10261,4277,1
10262,1079,288
10263,22,1
10264,2039,144
10265,1010,1
10266,1177,2
10267,25345,3
10268,1351,2
10269,169,13
10270,259,192
10271,1210,1
10272,66,1440
10273,254,4
10274,1158,28
10275,1333,1440
10276,290,160
10277,101,2
10278,555,2
10279,157,1
10280,121,454
10281,1015,2
10282,12882,22
10283,1282,1
10284,60352,2
10285,15,2
10286,83,581
10287,1,2170
10288,10,18081
10289,3423,1
10290,1642,1
10291,13437,288
10292,15,1
10293,2936,5
10294,1014,16
10295,3618,2
10296,89,525
10297,19137,7
10298,1169,7237
10299,385,2
10300,249,6
10301,31359,1
10302,444,3
10303,1,1
10304,13144,2
10305,11,1
10306,10706,1440
10307,58528,1
10308,227,633
10309,664,24
10310,2351,1
10311,113,9
10312,34,1
10313,380,48
10314,4395,288
10315,561,289
10316,2368,6
10317,103332,1
10318,1,1
10319,16,1
10320,1,1
10321,1421,160
10322,3776,323
10323,1049,144
10324,1017,1
10325,143,1
10326,48275,1
10327,378,192
10328,206,670
10329,178,1440
10330,10297,84
10331,214,26
10332,84,17322
10333,24,329
10334,1,288
10335,273611,1
10336,188,2
10337,1979,427
10338,17358,7
10339,11625,1
10340,536,1
10341,2325,8
10342,1,1
10343,2801,96
10344,14680,1
10345,107424,24
10346,4313,1
10347,13,286
10348,1610,1
10349,19,2
10350,1184,2
10351,7520,1
10352,718,10
10353,2627,23
10354,1215,53
10355,179,1
10356,1133,39
10357,143,6
10358,727,96
10359,140,288
10360,138901,2
10361,158,2869
10362,11175,57
10363,1171,551
10364,3714,123300
10365,126,488
10366,292,3
10367,73,35454
10368,1008,287
10369,1031,144
10370,166,1
10371,222,16121
10372,13001,1
10373,13,7
10374,138,288
10375,18,288
10376,16,1
10377,1597,119
10378,3929,1
10379,2288,1
10380,107,96
10381,593,50
10382,127,288
10383,1127,1043
10384,1031,15
10385,14,2
10386,12469,1
10387,30743,1
10388,2700,35
10389,21,2
10390,3490,990
10391,140,703
10392,274,1433
10393,21,2
10394,1179,288
10395,201,17379
10396,6237,45
10397,300535,1
10398,138,7
10399,25594,7
10400,1080,1
10401,82,288
10402,193,164
10403,18455,1
10404,1,1
10405,1120,96
10406,131,1440
10407,5590,8
10408,262,1825
10409,738,26
10410,2192,1
10411,300678,1
10412,78,288
10413,19,1588
10414,309,7630
10415,101,16
10416,442,40
10417,2,1440
10418,1095,22152
10419,2092,7
10420,415,144
10421,104,1
10422,2633,319
10423,13,141
10424,621,284
10425,155,288
10426,217,1
10427,215,287
10428,1271,1
10429,300055,1
10430,42,2
10431,1013,35
10432,105249,5
10433,68,3837
10434,11,1440
10435,1131,288
10436,72,1
10437,1282,44
10438,105,482
10439,246,357
10440,461,10
10441,36,96
10442,1108,288
10443,44,288
10444,31877,2
10445,1034,6
10446,564,24
10447,1,1
10448,1,1440
10449,147,1440
10450,3335,2
10451,442,24
10452,25960,144
10453,1372,1
10454,610,288
10455,1401,3
10456,106,130580
10457,2653,1
10458,1406,24
10459,1,1
10460,6944,511
10461,1006,1706
10462,104,576
10463,1293,2
10464,2935,144
10465,42,1
10466,11362,6
10467,656,104
10468,8420,7189
10469,300510,244
10470,390,15
10471,104,1126
10472,11757,24
10473,1019,1
10474,1933,143976
10475,45,3382
10476,13969,1
10477,5651,1
10478,4838,24
10479,1503,8206
10480,106,1
10481,1110,1
10482,131566,6
10483,1642,1
10484,16,1
10485,1424,1
10486,2063,23
10487,10,12347
10488,10,361
10489,17091,54
10490,43,1
10491,177,288
10492,1390,1
10493,11,1
10494,11541,893
10495,36712,1
10496,14,1
10497,14,1421
10498,1,1440
10499,538,118
10500,1220,1
10501,693,3
10502,4010,480
10503,1,1
10504,366,288
10505,128,1
10506,2052,517
10507,14521,1
10508,1189,1
10509,106,103
10510,131633,2
10511,14,11
10512,1,1440
10513,147,102
10514,468,17275
10515,20,38
10516,1193,1
10517,1058,124
10518,3674,2
10519,601,288
10520,4,1350
10521,30732,24
10522,10,4160
10523,4367,24
10524,1,1440
10525,7761,1
10526,1,101
10527,17746,54
10528,27390,1
10529,1208,1
10530,231,74
10531,191,288
10532,10397,8
10533,1031,1
10534,17742,1
10535,49,86073
10536,317,120
10537,1627,1
10538,1375,3
10539,4393,1
10540,73817,157
10541,8,512
10542,11489,7
10543,81198,1
10544,1020,1
10545,6515,61
10546,2198,1
10547,234,1
10548,129,4589
10549,668,3
10550,107,8601
10551,1123,1440
10552,14,722
10553,1281,208
10554,1072,1
10555,2138,91
10556,5603,1
10557,140,1440
10558,1333,1
10559,175,1440
10560,1413,24
10561,1833,1
10562,628,287
10563,1129,11
10564,155,1
10565,1277,2
10566,1,1
10567,1896,2
10568,1250,1
10569,1401,2
10570,765,1
10571,136,288
10572,22713,2874
10573,3597,1
10574,16454,1
10575,242,68
10576,1,12
10577,322,313
10578,1,1
10579,168,1
10580,1067,59
10581,1149,34267
10582,17,83
10583,11774,1440
10584,339,8
10585,276,82
10586,110,1
10587,18042,1
10588,187,1
10589,1497,288
10590,137,1446
10591,445,6
10592,1196,288
10593,178,288
10594,4443,24
10595,1014,1
10596,14974,346
10597,112,1
10598,1335,1
10599,11,121
10600,1887,1
10601,26,1872
10602,2285,144
10603,78092,1
10604,468,1
10605,31,1
10606,26,286
10607,242,3903
10608,14,480
10609,227,17
10610,104,4
10611,31,1
10612,1038,94
10613,1061,1
10614,4004,1
10615,1668,120
10616,5172,2
10617,97,1
10618,7888,1
10619,125021,15
10620,2415,3
10621,354,96
10622,540,1
10623,124676,1
10624,2387,24
10625,3019,35
10626,1309,1
10627,14,2
10628,1,288
10629,3821,2
10630,1265,1
10631,1017,3
10632,373,156
10633,1,288
10634,178,86386
10635,133035,1
10636,1184,4
10637,3231,1
10638,11942,1
10639,1119,1
10640,15,1
10641,899,2
10642,5540,19
10643,544,5
10644,13,1
10645,1096,1
10646,331,288
10647,11,2
10648,6248,2
10649,135208,947017
10650,13167,1
10651,15,1
10652,1,1
10653,11277,3824
10654,1,1
10655,1027,11
10656,13,1
10657,1212,29
10658,414,2
10659,211,90
10660,2887,144
10661,379,2
10662,117785,1
10663,190445,1
10664,140,21
10665,327,480
10666,115776,715
10667,1,360
10668,772,721
10669,100782,1
10670,714,24
10671,1,360
10672,1769,6
10673,5088,30
10674,176,2880
10675,33436,52
10676,131,10
10677,117,63
10678,31,1
10679,109,4141
10680,749,83
10681,1045,1
10682,2131,48
10683,8,1
10684,458,96
10685,1393,288
10686,105,17266
10687,20,1304
10688,312,1
10689,388,150
10690,1003,4
10691,1226,1
10692,1132,29
10693,179,1
10694,720,7
10695,109715,96
10696,1671,1
10697,10,1
10698,108,147
10699,426,720
10700,1406,1448
10701,1000,1
10702,109,1
10703,56152,5
10704,430,288
10705,2182,358
10706,1108,1
10707,1266,1
10708,1169,288
10709,1,95
10710,1,288
10711,1215,275
10712,117,288
10713,190,479
10714,166,228014
10715,1,1
10716,503,9
10717,3500,19
10718,129,480
10719,13836,1
10720,19683,24
10721,5,1440
10722,1080,4
10723,2982,288
10724,3063,1
10725,32,1
10726,102,32497
10727,1,96
10728,10,1
10729,766,15
10730,1,2941
10731,2114,236
10732,2747,103
10733,1000,1440
10734,442,8
10735,1596,1
10736,509,288
10737,474,252
10738,3221,1
10739,263,10
10740,7783,85658
10741,109,2714
10742,6662,15
10743,32162,144
10744,1427,61
10745,3446,1
10746,146,352
10747,312,1
10748,1461,1
10749,81658,2
10750,17,10
10751,2700,144
10752,2336,6
10753,6293,2
10754,681,288
10755,2040,6
10756,218,1
10757,159,25184
10758,120,1
10759,10,93
10760,1111,288
10761,232,288
10762,10252,1
10763,1170,38
10764,43654,4
10765,5128,96
10766,10435,1
10767,1,288
10768,369,1436
10769,978,288
10770,1035,7
10771,9201,288
10772,12337,1440
10773,32015,537
10774,49993,12
10775,172,211
10776,20,1
10777,120679,1
10778,20226,219
10779,2187,1
10780,1,1
10781,16,1
10782,15,864
10783,4965,1
10784,169,5
10785,1202,8
10786,2000,1
10787,106,22
10788,29,1
10789,122713,288
10790,1263,4
10791,15,31
10792,1019,7
10793,1496,2
10794,50410,6
10795,151,2
10796,720,2
10797,2726,53
10798,408,288
10799,15,1
10800,5099,288
10801,13,1
10802,7779,1
10803,2525,8
10804,496,720
10805,2032,3
10806,708,1
10807,1729,4
10808,3685,52
10809,1060,1
10810,10355,48
10811,11443,1
10812,1019,217
10813,27911,1
10814,11602,3
10815,1335,1
10816,21,2
10817,890,1
10818,26392,288
10819,1225,9
10820,2172,4
10821,13442,1
10822,1668,1
10823,2379,72
10824,1595,29
10825,782,380
10826,1219,1
10827,19028,1
10828,298,288
10829,1,1440
10830,137,1440
10831,112,1440
10832,1275,1
10833,281745,4
10834,23675,24
10835,1746,191
10836,1,1440
10837,3731,6
10838,48,288
10839,59222,1440
10840,1763,2
10841,1491,1
10842,15,1
10843,14441,48
10844,3678,1
10845,15,1
10846,228120,4
10847,1038,120
10848,19,1
10849,152,360
10850,172,1119
10851,2113,1103
10852,102,11
10853,14,2
10854,693,1
10855,289,1
10856,328,18
10857,770,96
10858,19,24022255
10859,1381,2
10860,10828,96
10861,74,288
